0000124837	STOWARZYSZENIE POMOCY CHORYM DZIECIOM LIVER	557297.45
0000150776	FUNDACJA ''DZIEŁO NOWEGO TYSIĄCLECIA''	555689.04
0000151978	FUNDACJA ''PRZECIWKO LEUKEMII''	554773.51
0000223182	CARITAS DIECEZJI WARSZAWSKO-PRASKIEJ	551661.61
0000226818	CARITAS DIECEZJI ZIELONOGÓRSKO-GORZOWSKIEJ	542012.86
0000020975	FUNDACJA POMOCY CHORYM NA ZANIK MIĘŚNI	536280.09
0000133612	STOWARZYSZENIE NA RZECZ DZIKICH ZWIERZĄT ''SOKÓŁ''	535888.30
0000426589	FUNDACJA POCIECHA	533214.80
0000198087	CARITAS DIECEZJI KIELECKIEJ	529016.32
0000435915	INSTYTUT WSPARCIA ORGANIZACJI POZARZĄDOWYCH	527120.70
0000287744	DIGNITAS DOLENTIUM	519957.08
0000039927	SPOŁECZNE STOWARZYSZENIE ''HOSPICJUM IM. ŚW. KALIKSTA I''	515180.95
0000171673	STOWARZYSZENIE POMOCY DZIECIOM ''BRATEK''	514549.51
0000121592	TORUŃSKIE STOWARZYSZENIE POMOCY SZKOLE	514134.17
0000026380	LUBELSKIE TOWARZYSTWO PRZYJACIÓŁ CHORYCH ''HOSPICJUM DOBREGO SAMARYTANINA''	508615.48
0000225818	HOSPICJUM IM. BŁOGOSŁAWIONEGO KSIĘDZA JERZEGO POPIEŁUSZKI PRZY PARAFII ŚWIĘTYCH POLSKICH BRACI MĘCZENNIKÓW	506544.28
0000001834	STOWARZYSZENIE PRZYJACIÓŁ CHORYCH ''HOSPICJUM'' W GLIWICACH	505773.45
0000245254	FUNDACJA DZIECIOM NIEPEŁNOSPRAWNYM ''PODARUJ UŚMIECH''	499387.00
0000252666	FUNDACJA KRYSTYNY CIOŁKOSZ ''ZA SZYBĄ''	496588.52
0000290988	FUNDACJA STWORZENIA PANA SMOLENIA	496396.52
0000338803	FUNDACJA ''RAK 'N' ROLL - WYGRAJ ŻYCIE''	495406.37
0000265877	FUNDACJA NIECHCIANE I ZAPOMNIANE-SOS DLA ZWIERZĄT	490146.10
0000161880	FUNDACJA POMOCY DZIECIOM ''KOLOROWY ŚWIAT''	489305.18
0000282796	FUNDACJA KSIĘDZA ORIONE CZYŃMY DOBRO	486345.19
0000038254	FUNDACJA ''DOM NADZIEI''	485980.93
0000198280	FUNDACJA ''NADZIEJA'' OSÓB POSZKODOWANYCH W WYPADKACH DROGOWYCH	478627.80
0000245423	DOMOWE HOSPICJUM DLA DZIECI W OPOLU	474363.38
0000012189	SPOŁECZNE TOWARZYSTWO OŚWIATOWE	472029.81
0000017241	HOSPICJUM IM.ŚW.MAKSYMILIANA KOLBEGO W KOSZALINIE	471176.63
0000225587	POLSKI CZERWONY KRZYŻ	467077.20
0000020967	POLSKIE TOWARZYSTWO WALKI Z KALECTWEM ODDZIAŁ W PRZEMYŚLU	462845.57
0000318521	WARTO JEST POMAGAĆ	461882.45
0000342704	ADVENTIST DEVELOPMENT AND RELIEF AGENCY POLSKA	458256.44
0000026814	STOWARZYSZENIE HOSPICJUM ŚW. KAMILA	453993.40
0000056797	HOSPICJUM SOSNOWIECKIE IM. ŚW. TOMASZA AP.	453536.53
0000177137	MAM MARZENIE	449170.17
0000102768	TOWARZYSTWO OPIEKI PALIATYWNEJ IM. JANINY RÓŻYCKIEJ	447714.19
0000087872	STOWARZYSZENIE POMOCY RODZINIE ''DROGA''	446135.96
0000243743	DOROŚLI DZIECIOM	444440.83
0000222733	CARITAS DIECEZJI RADOMSKIEJ	432531.07
0000225443	FUNDACJA NA RZECZ DZIECI Z CHOROBĄ NOWOTWOROWĄ WYSPY SZCZĘŚLIWE	429384.00
0000030706	FUNDACJA RATOWNICTWA TATRZAŃSKIEGO TOPR	406384.33
0000362564	FUNDACJA ''MAM SERCE''	405339.71
0000123750	FUNDACJA UNIWERSYTECKIEGO SZPITALA DZIECIĘCEGO W KRAKOWIE - O ZDROWIE DZIECKA	402379.45
0000100243	FUNDACJA POMOCY DZIECIOM	400907.91
0000049771	POLSKIE TOWARZYSTWO STWARDNIENIA ROZSIANEGO - ODDZIAŁ   ŁÓDŹ	400344.40
0000247809	CARITAS DIECEZJI GLIWICKIEJ	398637.22
0000336442	FUNDACJA DOMOWE HOSPICJUM DZIECIĘCE PROMYCZEK	398064.95
0000135261	FUNDACJA TOWARZYSTWO PRZYJACIÓŁ CENTRUM ZDROWIA DZIECKA	394163.24
0000298237	FUNDACJA ''GWIAZDA NADZIEI''	393974.27
0000047710	POLSKIE TOWARZYSTWO OPIEKI PALIATYWNEJ ODDZIAŁ W WAŁBRZYCHU	389203.92
0000101194	FUNDACJA IM. STEFANA BATOREGO	386121.67
0000291119	FUNDACJA CARITAS KATOWICE	382038.64
0000219957	STOWARZYSZENIE URATUJMY ŻYCIE WSPIERANIA BADAŃ NAD CHOROBĄ SANFILIPPO I INNYMI CHOROBAMI RZADKIMI ORAZ ROZWOJU CHIRURGII	379242.12
0000025247	STOWARZYSZENIE HOSPICYJNO-PALIATYWNE ''HOSPICJUM PŁOCKIE'' POD WEZW. ŚW. URSZULI LEDÓCHOWSKIEJ	379108.22
0000024272	PUŁAWSKIE TOWARZYSTWO PRZYJACIÓŁ CHORYCH ''HOSPICJUM''	375274.28
0000079660	FUNDACJA POMOCY DZIECIOM Z CHOROBĄ NOWOTWOROWĄ	374225.48
0000297411	FUNDACJA NA RZECZ DZIECI Z PRZEPUKLINĄ OPONOWO-RDZENIOWĄ I INNYMI WADAMI ROZWOJOWYMI ''SPINA''	373691.13
0000244732	STOWARZYSZENIE WIKIMEDIA POLSKA	367769.06
0000101309	FUNDACJA POMOCY WDOWOM I SIEROTOM PO POLEGŁYCH POLICJANTACH	362563.68
0000247280	CARITAS ARCHIDIECEZJI GDAŃSKIEJ ORGANIZACJA POŻYTKU PUBLICZNEGO	362244.02
0000056401	STOWARZYSZENIE OPIEKI HOSPICYJNEJ ZIEMI CZĘSTOCHOWSKIEJ	361160.84
0000320551	FUNDACJA JAŚKA MELI POZA HORYZONTY	357661.76
0000231088	FUNDACJA ŚNIEŻKI ''TWOJA SZANSA''	354552.99
0000283966	FUNDACJA WSPIERANIA RATOWNICTWA GÓRSKIEGO, SPORTU ORAZ DZIAŁALNOŚCI CHARYTATYWNEJ RADAN	354327.12
