0000037904	FUNDACJA DZIECIOM ''ZDĄŻYĆ Z POMOCĄ''	127036846.65
0000186434	FUNDACJA POMOCY OSOBOM NIEPEŁNOSPRAWNYM ''SŁONECZKO''	17565706.34
0000270809	AVALON - BEZPOŚREDNIA POMOC NIEPEŁNOSPRAWNYM	11580035.09
0000207472	FUNDACJA ''ROSA''	8725398.97
0000147428	FUNDACJA NASZA SZKOŁA	6197199.99
0000050135	DOLNOŚLĄSKA FUNDACJA ROZWOJU OCHRONY ZDROWIA	6063410.24
0000270261	FUNDACJA STUDENCKA ''MŁODZI - MŁODYM''	6057750.01
0000174486	FUNDACJA ANNY DYMNEJ MIMO WSZYSTKO	5222930.29
0000086210	FUNDACJA ''NA RATUNEK DZIECIOM Z CHOROBĄ NOWOTWOROWĄ''	4854643.32
0000083356	POLSKIE TOWARZYSTWO STWARDNIENIA ROZSIANEGO	4398916.63
0000125054	FUNDACJA EWY BŁASZCZYK AKOGO	4014143.82
0000266644	FUNDACJA SERCE DZIECKA IM. DINY RADZIWIŁŁOWEJ	3769120.54
0000030897	FUNDACJA WIELKA ORKIESTRA ŚWIĄTECZNEJ POMOCY	3662962.70
0000014124	FUNDACJA TVN NIE JESTEŚ SAM	3623409.02
0000097123	FUNDACJA WARSZAWSKIE HOSPICJUM DLA DZIECI	3561364.60
0000069730	OGÓLNOPOLSKIE TOWARZYSTWO OCHRONY ZWIERZĄT OTOZ ''ANIMALS''	3515643.92
0000180402	FUNDACJA GREENPEACE POLSKA	3480276.37
0000154454	TOWARZYSTWO OPIEKI NAD ZWIERZĘTAMI W POLSCE	3161517.93
0000056901	STOWARZYSZENIE ''SOS WIOSKI DZIECIĘCE W POLSCE''	3148209.97
0000285433	FUNDACJA DZIECIOM ''POMAGAJ''	3118298.89
0000064892	POLSKIE TOWARZYSTWO WALKI Z MUKOWISCYDOZĄ	3051065.61
0000031762	STOWARZYSZENIE RODZICÓW NA RZECZ POMOCY SZKOŁOM ''PRZYJAZNA SZKOŁA''	3013836.89
0000097900	MATIO FUNDACJA POMOCY RODZINOM I CHORYM NA MUKOWISCYDOZĘ	3004926.75
0000338878	DOBRO POWRACA - FUNDACJA NA RZECZ CHORYCH NA STWARDNIENIE ROZSIANE	2971037.28
0000116212	ZWIĄZEK OCHOTNICZYCH STRAŻY POŻARNYCH RZECZYPOSPOLITEJ POLSKIEJ	2953467.32
0000308316	FUNDACJA ''ZŁOTOWIANKA''	2639505.58
0000004522	LUBELSKIE HOSPICJUM DLA DZIECI IM. MAŁEGO KSIĘCIA	2620558.77
0000318482	AKADEMIA LIDERÓW INNOWACJI I PRZEDSIĘBIORCZOŚCI FUNDACJA DR BOGUSŁAWA FEDERA	2615941.67
0000249753	FUNDACJA ''NASZE DZIECI'' PRZY KLINICE ONKOLOGII W INSTYTUCIE ''POMNIK-CENTRUM ZDROWIA DZIECKA''	2309469.38
0000248546	FUNDACJA ISKIERKA	2129576.49
0000055578	FUNDACJA NA RZECZ CHORYCH NA SM IM. BŁ. ANIELI SALAWY	2124716.83
0000127075	FUNDACJA ''JAŚ I MAŁGOSIA''	2028783.33
0000135274	MIĘDZYNARODOWY RUCH NA RZECZ ZWIERZĄT - VIVA	2002594.19
0000151511	FUNDACJA DZIECIOM Z UPOŚLEDZENIEM UMYSŁOWYM - AGNIESZKA	1983467.98
0000198645	CARITAS POLSKA	1972645.58
0000287982	FUNDACJA ''WROCŁAWSKIE HOSPICJUM DLA DZIECI''	1777870.22
0000160673	FUNDACJA WWF POLSKA	1767151.18
0000303590	FUNDACJA ''POTRAFIĘ POMÓC'' NA RZECZ DZIECI NIEPEŁNOSPRAWNYCH Z WADAMI ROZWOJOWYMI	1688366.90
0000265120	FUNDACJA PODKARPACKIE HOSPICJUM DLA DZIECI	1654586.52
0000048149	TOWARZYSTWO PRZYJACIÓŁ CHORYCH ''HOSPICJUM IM. ŚW. ŁAZARZA''	1614715.08
0000054086	TOWARZYSTWO OPIEKI NAD OCIEMNIAŁYMI	1509625.59
0000024181	FUNDACJA ''DR CLOWN''	1486843.07
0000290273	FUNDACJA NA RZECZ DZIECI Z WADAMI SERCA ''COR INFANTIS''	1461960.16
0000135921	FUNDACJA POLSAT	1461544.37
0000128832	FUNDACJA SPEŁNIONYCH MARZEŃ	1439373.76
0000050905	STOWARZYSZENIE WIOSNA	1425595.76
0000044542	STOWARZYSZENIE HOSPICJUM IM. ŚW. WAWRZYŃCA	1423831.07
0000393013	FUNDACJA ''TĘCZOWY PARASOL''	1369271.13
0000288520	FUNDACJA ''POMÓŻ IM'' NA RZECZ DZIECI Z CHOROBAMI NOWOTWOROWYMI I HOSPICJUM DLA DZIECI	1364697.47
0000248920	FUNDACJA ''ROZSZCZEPOWE MARZENIA''	1363541.21
0000220518	CHRZEŚCIJAŃSKA SŁUŻBA CHARYTATYWNA	1351109.52
0000217272	DZIEŁO POMOCY ŚW. OJCA PIO	1261456.01
0000358654	ALIVIA - FUNDACJA ONKOLOGICZNA OSÓB MŁODYCH	1252437.59
0000040314	SPOŁECZNE TOWARZYSTWO ''HOSPICJUM CORDIS''	1216313.18
0000338389	FUNDACJA SEDEKA	1211228.97
0000018926	REGIONALNA FUNDACJA POMOCY NIEWIDOMYM	1195540.36
0000321541	FUNDACJA NA RZECZ POMOCY DZIECIOM NIEPEŁNOSPRAWNYM ''NOWA NADZIEJA'' Z SIEDZIBĄ W KALISZU	1175434.56
0000044704	KRAKOWSKIE TOWARZYSTWO OPIEKI NAD ZWIERZĘTAMI	1132650.24
0000191989	FUNDACJA ''WCZEŚNIAK RODZICE RODZICOM''	1132528.77
0000150776	FUNDACJA ''DZIEŁO NOWEGO TYSIĄCLECIA''	1123851.26
0000269884	ŚLĄSKIE STOWARZYSZENIE CHORYCH NA SM SEZAM	1115334.63
0000211791	CARITAS DIECEZJI TARNOWSKIEJ	1111286.21
0000234513	FUNDACJA ZACHODNIOPOMORSKIE HOSPICJUM DLA DZIECI I DOROSŁYCH	1089540.95
0000241411	STOWARZYSZENIE NA RZECZ DZIECI ZE ZŁOŻONĄ NIEPEŁNOSPRAWNOŚCIĄ ''POTRAFIĘ WIĘCEJ''	1071423.24
0000032355	STOWARZYSZENIE RODZIN I OPIEKUNÓW OSÓB Z ZESPOŁEM DOWNA ''BARDZIEJ KOCHANI''	1031933.02
0000070098	STOWARZYSZENIE NA TAK	1031440.93
0000183283	FUNDACJA ''ŚWIATŁO''	1016537.39
0000201002	FUNDACJA HOSPICYJNA	1009095.37
0000142952	FUNDACJA SPLOTU RAMIENNEGO	1000905.16
0000273196	OPOLSKIE STOWARZYSZENIE REHABILITACJI NEUROLOGICZNEJ I FUNKCJONALNEJ	1000728.89
0000052078	STOWARZYSZENIE POMOCY SZKOLE MAŁOPOLSKA	972351.99
0000197334	FUNDACJA PARTNERSTWO	959030.11
0000332814	TOWARZYSTWO ROZWOJU OCHOTNICZYCH STRAŻY POŻARNYCH	909203.96
0000127204	FUNDACJA RADIA ZET	902678.08
0000207658	CARITAS ARCHIDIECEZJI KRAKOWSKIEJ	902283.73
0000257551	FUNDACJA CENTAURUS	897752.24
0000121785	FUNDACJA DLA DZIECI ''DAR SERCA''	884516.81
0000326128	FUNDACJA POMOCY OSOBOM Z ZABURZENIAMI ZE SPEKTRUM AUTYZMU ORAZ ICH RODZINOM ''SILENTIO''	880062.94
0000109866	FUNDACJA GAJUSZ	850990.54
0000136833	POLSKA AKCJA HUMANITARNA	839079.15
0000272272	FUNDACJA VOTUM	830633.41
0000023852	FUNDACJA POMOCY DZIECIOM Z CHOROBAMI NOWOTWOROWYMI W POZNANIU	828169.79
0000225818	HOSPICJUM IM. BŁOGOSŁAWIONEGO KSIĘDZA JERZEGO POPIEŁUSZKI PRZY PARAFII ŚWIĘTYCH POLSKICH BRACI MĘCZENNIKÓW	818489.85
0000133612	STOWARZYSZENIE NA RZECZ DZIKICH ZWIERZĄT ''SOKÓŁ''	817802.75
0000224658	CARITAS POZNAŃSKA	813300.18
0000052038	FUNDACJA NA RZECZ OFIAR WYPADKÓW KOMUNIKACYJNYCH I BEZPIECZEŃSTWA W RUCHU DROGOWYM ''ZIELONY LIŚĆ''	793799.25
0000318602	FUNDACJA DKMS BAZA DAWCÓW KOMÓREK MACIERZYSTYCH POLSKA	789860.84
0000296652	FUNDACJA POMORSKIE HOSPICJUM DLA DZIECI	769833.80
0000203313	KRAKOWSKIE HOSPICJUM DLA DZIECI IMIENIA KSIĘDZA JÓZEFA TISCHNERA	769195.57
0000161880	FUNDACJA POMOCY DZIECIOM ''KOLOROWY ŚWIAT''	765924.16
0000161200	STOWARZYSZENIE HOSPICJUM KRÓLOWEJ APOSTOŁÓW	765921.76
0000165702	FUNDACJA DLA DZIECI Z CHOROBAMI NOWOTWOROWYMI ''KRWINKA''	764935.87
0000128039	FUNDACJA HOSPICJUM ONKOLOGICZNE ŚWIĘTEGO KRZYSZTOFA W WARSZAWIE	746898.43
0000020382	STOWARZYSZENIE ''SURSUM CORDA''	729359.89
0000098734	FUNDACJA AZYLU POD PSIM ANIOŁEM	729230.89
0000148747	FUNDACJA ''PRZYSZŁOŚĆ DLA DZIECI''	726266.59
0000184087	FUNDACJA EDUKACJI I ROZWOJU SPOŁECZEŃSTWA OBYWATELSKIEGO	698523.02
0000120305	STOWARZYSZENIE RODZICÓW DZIECI CHORYCH NA BIAŁACZKĘ I INNE CHOROBY NOWOTWOROWE	683541.67
0000069890	FUNDACJA ''BALIAN SPORT''	672542.34
0000362564	FUNDACJA ''MAM SERCE''	670001.96
0000290988	FUNDACJA STWORZENIA PANA SMOLENIA	661054.93
0000225394	FUNDACJA OTWÓRZ SERCE	649594.17
0000014574	STOWARZYSZENIE NA RZECZ NIEPEŁNOSPRAWNYCH SPES	642323.37
0000325747	FUNDACJA ''PARENT PROJECT MUSCULAR DYSTROPHY''	631532.52
0000137276	POLSKIE TOWARZYSTWO STWARDNIENIA ROZSIANEGO - ODDZIAŁ WIELKOPOLSKA	621349.47
0000225750	CARITAS ARCHIDIECEZJI WARSZAWSKIEJ	613743.74
0000368135	FUNDACJA ''MIEJ SERCE''	611332.91
0000198087	CARITAS DIECEZJI KIELECKIEJ	606373.65
0000231110	PUCKIE HOSPICJUM P.W. ŚW. OJCA PIO	600536.57
0000262774	FUNDACJA SŁUŻBY RODZINIE ''NADZIEJA''	599221.42
0000171673	STOWARZYSZENIE POMOCY DZIECIOM ''BRATEK''	589926.40
0000306549	FUNDACJA ŚWIĘTEGO BARNABY	579132.25
0000031654	POLSKIE TOWARZYSTWO OPIEKI PALIATYWNEJ ODDZIAŁ W POZNANIU	574204.23
0000198280	FUNDACJA ''NADZIEJA'' OSÓB POSZKODOWANYCH W WYPADKACH DROGOWYCH	572415.03
0000318521	WARTO JEST POMAGAĆ	557353.99
0000249071	MAŁOPOLSKIE HOSPICJUM DLA DZIECI	541281.25
0000039927	SPOŁECZNE STOWARZYSZENIE ''HOSPICJUM IM. ŚW. KALIKSTA I''	532474.75
0000225443	FUNDACJA NA RZECZ DZIECI Z CHOROBĄ NOWOTWOROWĄ WYSPY SZCZĘŚLIWE	531902.58
0000245254	FUNDACJA DZIECIOM NIEPEŁNOSPRAWNYM ''PODARUJ UŚMIECH''	529625.31
0000298436	FUNDACJA NA RZECZ WSPIERANIA RODZINY ORAZ DZIECI I MŁODZIEŻY ''FUNDACJA Z UŚMIECHEM''	527221.24
0000090215	FUNDACJA ''PROMYK SŁOŃCA''	518370.62
0000124134	STOWARZYSZENIE ''PARAFIADA'' IM. ŚW. JÓZEFA KALASANCJUSZA	509715.09
0000338803	FUNDACJA ''RAK 'N' ROLL - WYGRAJ ŻYCIE''	507091.08
0000252666	FUNDACJA KRYSTYNY CIOŁKOSZ ''ZA SZYBĄ''	498741.20
0000001834	STOWARZYSZENIE PRZYJACIÓŁ CHORYCH ''HOSPICJUM'' W GLIWICACH	498434.57
0000114345	TOWARZYSTWO PRZYJACIÓŁ DZIECI	492491.32
0000219957	STOWARZYSZENIE URATUJMY ŻYCIE WSPIERANIA BADAŃ NAD CHOROBĄ SANFILIPPO I INNYMI CHOROBAMI RZADKIMI ORAZ ROZWOJU CHIRURGII	487863.80
0000017241	HOSPICJUM IM.ŚW.MAKSYMILIANA KOLBEGO W KOSZALINIE	483878.93
0000215720	CENTRUM INICJATYW LOKALNYCH	482840.45
0000159689	STOWARZYSZENIE ''ŁÓDZKIE HOSPICJUM DLA DZIECI''	473810.85
0000087872	STOWARZYSZENIE POMOCY RODZINIE ''DROGA''	469880.41
0000223111	CARITAS DIECEZJI SIEDLECKIEJ	463871.78
0000226818	CARITAS DIECEZJI ZIELONOGÓRSKO-GORZOWSKIEJ	463013.69
0000223182	CARITAS DIECEZJI WARSZAWSKO-PRASKIEJ	462609.49
0000026380	LUBELSKIE TOWARZYSTWO PRZYJACIÓŁ CHORYCH ''HOSPICJUM DOBREGO SAMARYTANINA''	458535.19
0000311733	STOWARZYSZENIE NA RZECZ WSPOMAGANIA OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ I ICH OTOCZENIA ''RAZEM''	456863.59
0000057571	TOWARZYSTWO PRZYJACIÓŁ CHORYCH ''HOSPICJUM''	456656.31
0000121592	TORUŃSKIE STOWARZYSZENIE POMOCY SZKOLE	455373.16
0000309499	PALLOTYŃSKA FUNDACJA MISYJNA SALVATTI.PL	451271.07
0000056797	HOSPICJUM SOSNOWIECKIE IM. ŚW. TOMASZA AP.	444076.72
0000026814	STOWARZYSZENIE HOSPICJUM ŚW. KAMILA	443412.68
0000251723	CARITAS BLIŹNI W POTRZEBIE	442617.30
0000342704	ADVENTIST DEVELOPMENT AND RELIEF AGENCY POLSKA	440697.66
0000020975	FUNDACJA POMOCY CHORYM NA ZANIK MIĘŚNI	426566.94
0000244732	STOWARZYSZENIE WIKIMEDIA POLSKA	422806.70
0000324460	FUNDACJA POMOCY CHORYM I DZIECIOM ''KUBUŚ''	418405.59
0000177137	MAM MARZENIE	413461.94
0000039541	FUNDACJA SKARBOWOŚCI IM. JANA PAWŁA II	409708.96
0000291119	FUNDACJA CARITAS KATOWICE	404841.65
0000252165	STOWARZYSZENIE KULTURALNO-ARTYSTYCZNE ''RITA BAUM''	403959.30
0000247809	CARITAS DIECEZJI GLIWICKIEJ	400616.10
0000020967	POLSKIE TOWARZYSTWO WALKI Z KALECTWEM ODDZIAŁ W PRZEMYŚLU	390631.50
0000243743	DOROŚLI DZIECIOM	389022.51
0000225587	POLSKI CZERWONY KRZYŻ	383384.97
